HIM2_1,Port 1,Port 2,Port 3,Port 4,Port 5
9/24/2013 12:00 AM,0.235,#N/A,0.276,0.300,
9/24/2013 2:00 AM,0.233,#N/A,0.274,0.299,
9/24/2013 4:00 AM,0.231,-0.295,0.272,0.298,
9/24/2013 6:00 AM,0.230,0.292,0.271,0.297,
9/24/2013 8:00 AM,0.228,0.291,0.269,0.295,
9/24/2013 10:00 AM,0.227,#N/A,0.266,0.292,
9/24/2013 12:00 PM,0.223,#N/A,0.266,0.290,
9/24/2013 2:00 PM,0.226,#N/A,0.269,0.293,
9/24/2013 4:00 PM,0.232,#N/A,0.272,0.294,
9/24/2013 6:00 PM,0.233,#N/A,0.277,0.298,
9/24/2013 8:00 PM,0.233,#N/A,0.277,0.299,
9/24/2013 10:00 PM,0.231,#N/A,0.277,0.300,
9/25/2013 12:00 AM,0.233,#N/A,0.275,0.299,
9/25/2013 2:00 AM,0.231,#N/A,0.272,0.298,
9/25/2013 4:00 AM,0.230,#N/A,0.271,0.297,
9/25/2013 6:00 AM,0.228,-0.030,0.270,0.296,
9/25/2013 8:00 AM,0.227,0.290,0.269,0.295,
9/25/2013 10:00 AM,0.225,#N/A,0.267,0.294,
9/25/2013 12:00 PM,0.225,#N/A,0.267,0.293,
9/25/2013 2:00 PM,0.223,#N/A,0.265,0.292,
9/25/2013 4:00 PM,0.222,#N/A,0.265,0.292,
9/25/2013 6:00 PM,0.223,#N/A,0.266,0.293,
9/25/2013 8:00 PM,0.225,#N/A,0.266,0.293,
9/25/2013 10:00 PM,0.224,#N/A,0.266,0.292,
9/26/2013 12:00 AM,0.224,#N/A,0.266,0.292,
9/26/2013 2:00 AM,0.223,0.288,0.265,0.291,
9/26/2013 4:00 AM,0.221,0.287,0.264,0.290,
9/26/2013 6:00 AM,0.219,0.287,0.263,0.290,
9/26/2013 8:00 AM,0.217,0.286,0.262,0.289,
9/26/2013 10:00 AM,0.215,0.093,0.261,0.287,
9/26/2013 12:00 PM,0.216,#N/A,0.260,0.286,
9/26/2013 2:00 PM,0.216,#N/A,0.261,0.287,
9/26/2013 4:00 PM,0.215,#N/A,0.261,0.287,
9/26/2013 6:00 PM,0.213,#N/A,0.261,0.287,
9/26/2013 8:00 PM,0.219,#N/A,0.263,0.289,
9/26/2013 10:00 PM,0.219,0.282,0.262,0.288,
9/27/2013 12:00 AM,0.223,0.283,0.257,0.277,
9/27/2013 2:00 AM,0.258,0.283,0.268,0.264,
9/27/2013 4:00 AM,0.251,0.283,0.265,0.266,
9/27/2013 6:00 AM,0.248,0.282,0.262,0.271,
9/27/2013 8:00 AM,0.242,0.282,0.262,0.278,
9/27/2013 10:00 AM,0.226,0.157,0.260,0.281,
9/27/2013 12:00 PM,0.220,#N/A,0.262,0.283,
9/27/2013 2:00 PM,0.220,#N/A,0.262,0.286,
9/27/2013 4:00 PM,0.223,#N/A,0.264,0.288,
9/27/2013 6:00 PM,0.223,#N/A,0.264,0.287,
9/27/2013 8:00 PM,0.222,-0.186,0.265,0.288,
9/27/2013 10:00 PM,0.221,0.287,0.263,0.287,
9/28/2013 12:00 AM,0.215,0.285,0.261,0.285,
9/28/2013 2:00 AM,0.212,0.283,0.259,0.284,
9/28/2013 4:00 AM,0.211,0.282,0.257,0.283,
9/28/2013 6:00 AM,0.208,0.281,0.256,0.282,
9/28/2013 8:00 AM,0.206,0.279,0.254,0.280,
9/28/2013 10:00 AM,0.209,0.261,0.252,0.278,
9/28/2013 12:00 PM,0.206,#N/A,0.251,0.277,
9/28/2013 2:00 PM,0.209,#N/A,0.253,0.279,
9/28/2013 4:00 PM,0.214,#N/A,0.258,0.282,
9/28/2013 6:00 PM,0.214,#N/A,0.260,0.283,
9/28/2013 8:00 PM,0.212,#N/A,0.262,0.286,
9/28/2013 10:00 PM,0.210,-0.068,0.261,0.286,
9/29/2013 12:00 AM,0.209,0.285,0.259,0.284,
9/29/2013 2:00 AM,0.207,0.284,0.257,0.283,
9/29/2013 4:00 AM,0.206,0.283,0.256,0.282,
9/29/2013 6:00 AM,0.207,0.283,0.255,0.280,
9/29/2013 8:00 AM,0.212,#N/A,0.256,0.279,
9/29/2013 10:00 AM,0.212,#N/A,0.256,0.281,
9/29/2013 12:00 PM,0.212,#N/A,0.256,0.280,
9/29/2013 2:00 PM,0.209,#N/A,0.256,0.280,
9/29/2013 4:00 PM,0.210,#N/A,0.256,0.280,
9/29/2013 6:00 PM,0.210,#N/A,0.257,0.282,
9/29/2013 8:00 PM,0.212,#N/A,0.259,0.283,
9/29/2013 10:00 PM,0.211,#N/A,0.259,0.283,
9/30/2013 12:00 AM,0.211,#N/A,0.258,0.283,
9/30/2013 2:00 AM,0.210,#N/A,0.257,0.283,
9/30/2013 4:00 AM,0.209,#N/A,0.257,0.283,
9/30/2013 6:00 AM,0.208,#N/A,0.256,0.282,
9/30/2013 8:00 AM,0.208,#N/A,0.256,0.282,
9/30/2013 10:00 AM,0.209,#N/A,0.256,0.282,
9/30/2013 12:00 PM,0.207,#N/A,0.254,0.280,
9/30/2013 2:00 PM,0.208,#N/A,0.254,0.280,
9/30/2013 4:00 PM,0.209,#N/A,0.257,0.283,
9/30/2013 6:00 PM,0.211,#N/A,0.259,0.284,
9/30/2013 8:00 PM,0.210,#N/A,0.261,0.287,
9/30/2013 10:00 PM,0.202,#N/A,0.261,0.288,
10/1/2013 12:00 AM,0.203,#N/A,0.260,0.286,
10/1/2013 2:00 AM,0.201,0.133,0.258,0.284,
10/1/2013 4:00 AM,0.198,0.283,0.256,0.283,
10/1/2013 6:00 AM,0.192,0.281,0.254,0.282,
10/1/2013 8:00 AM,0.196,0.280,0.253,0.281,
10/1/2013 10:00 AM,0.196,#N/A,0.250,0.277,
10/1/2013 12:00 PM,0.195,#N/A,0.248,0.275,
10/1/2013 2:00 PM,0.198,#N/A,0.248,0.277,
10/1/2013 4:00 PM,0.201,#N/A,0.250,0.279,
10/1/2013 6:00 PM,0.202,#N/A,0.254,0.281,
10/1/2013 8:00 PM,0.202,#N/A,0.257,0.284,
10/1/2013 10:00 PM,0.202,#N/A,0.257,0.284,
10/2/2013 12:00 AM,0.201,#N/A,0.255,0.282,
10/2/2013 2:00 AM,0.199,#N/A,0.253,0.282,
10/2/2013 4:00 AM,0.198,#N/A,0.252,0.281,
10/2/2013 6:00 AM,0.197,#N/A,0.252,0.280,
10/2/2013 8:00 AM,0.197,#N/A,0.251,0.279,
10/2/2013 10:00 AM,0.195,#N/A,0.249,0.277,
10/2/2013 12:00 PM,0.193,#N/A,0.247,0.276,
10/2/2013 2:00 PM,0.193,#N/A,0.246,0.275,
10/2/2013 4:00 PM,0.195,#N/A,0.247,0.277,
10/2/2013 6:00 PM,0.196,#N/A,0.252,0.280,
10/2/2013 8:00 PM,0.196,#N/A,0.251,0.279,
10/2/2013 10:00 PM,0.196,#N/A,0.251,0.280,
10/3/2013 12:00 AM,0.194,-0.374,0.249,0.279,
10/3/2013 2:00 AM,0.189,0.278,0.246,0.277,
10/3/2013 4:00 AM,0.188,0.277,0.245,0.276,
10/3/2013 6:00 AM,0.189,0.276,0.243,0.276,
10/3/2013 8:00 AM,0.191,0.275,0.242,0.275,
10/3/2013 10:00 AM,0.191,-0.180,0.240,0.273,
10/3/2013 12:00 PM,0.190,#N/A,0.239,0.271,
10/3/2013 2:00 PM,0.193,#N/A,0.239,0.272,
10/3/2013 4:00 PM,0.198,#N/A,0.242,0.274,
10/3/2013 6:00 PM,0.194,#N/A,0.243,0.275,
10/3/2013 8:00 PM,0.195,0.278,0.245,0.275,
10/3/2013 10:00 PM,0.194,0.276,0.243,0.274,
10/4/2013 12:00 AM,0.191,0.275,0.241,0.273,
10/4/2013 2:00 AM,0.190,0.274,0.240,0.273,
10/4/2013 4:00 AM,0.188,0.272,0.239,0.272,
10/4/2013 6:00 AM,0.185,0.271,0.239,0.271,
10/4/2013 8:00 AM,0.183,0.271,0.237,0.271,
10/4/2013 10:00 AM,0.183,0.271,0.236,0.270,
10/4/2013 12:00 PM,0.184,#N/A,0.235,0.267,
10/4/2013 2:00 PM,0.185,#N/A,0.236,0.268,
10/4/2013 4:00 PM,0.186,#N/A,0.237,0.270,
10/4/2013 6:00 PM,0.186,#N/A,0.238,0.270,
10/4/2013 8:00 PM,0.187,-0.165,0.243,0.273,
10/4/2013 10:00 PM,0.180,0.273,0.241,0.273,
10/5/2013 12:00 AM,0.180,0.271,0.240,0.271,
10/5/2013 2:00 AM,0.178,0.270,0.237,0.270,
10/5/2013 4:00 AM,0.174,0.268,0.235,0.269,
10/5/2013 6:00 AM,0.172,0.267,0.233,0.267,
10/5/2013 8:00 AM,0.170,0.266,0.232,0.266,
10/5/2013 10:00 AM,0.173,0.265,0.230,0.263,
10/5/2013 12:00 PM,0.173,#N/A,0.227,0.261,
10/5/2013 2:00 PM,0.175,#N/A,0.226,0.262,
10/5/2013 4:00 PM,0.177,#N/A,0.228,0.265,
10/5/2013 6:00 PM,0.178,#N/A,0.232,0.266,
10/5/2013 8:00 PM,0.178,-0.167,0.239,0.271,
10/5/2013 10:00 PM,0.177,0.272,0.239,0.271,
10/6/2013 12:00 AM,0.177,0.271,0.237,0.270,
10/6/2013 2:00 AM,0.175,0.269,0.235,0.269,
10/6/2013 4:00 AM,0.174,0.267,0.234,0.268,
10/6/2013 6:00 AM,0.173,0.266,0.233,0.266,
10/6/2013 8:00 AM,0.170,0.265,0.230,0.265,
10/6/2013 10:00 AM,0.172,0.264,0.228,0.262,
10/6/2013 12:00 PM,0.172,#N/A,0.225,0.259,
10/6/2013 2:00 PM,0.175,#N/A,0.225,0.261,
10/6/2013 4:00 PM,0.177,#N/A,0.227,0.263,
10/6/2013 6:00 PM,0.178,#N/A,0.230,0.264,
10/6/2013 8:00 PM,0.179,-0.183,0.238,0.270,
10/6/2013 10:00 PM,0.179,0.271,0.239,0.271,
10/7/2013 12:00 AM,0.177,0.269,0.236,0.270,
10/7/2013 2:00 AM,0.175,0.268,0.234,0.268,
10/7/2013 4:00 AM,0.174,0.266,0.233,0.266,
10/7/2013 6:00 AM,0.174,0.265,0.232,0.266,
10/7/2013 8:00 AM,0.174,0.264,0.231,0.264,
10/7/2013 10:00 AM,0.173,0.264,0.227,0.261,
10/7/2013 12:00 PM,0.173,#N/A,0.224,0.258,
10/7/2013 2:00 PM,0.177,#N/A,0.225,0.260,
10/7/2013 4:00 PM,0.179,#N/A,0.230,0.264,
10/7/2013 6:00 PM,0.180,#N/A,0.234,0.267,
10/7/2013 8:00 PM,0.179,#N/A,0.235,0.269,
10/7/2013 10:00 PM,0.177,0.124,0.235,0.269,
10/8/2013 12:00 AM,0.177,0.269,0.234,0.268,
10/8/2013 2:00 AM,0.176,0.267,0.233,0.266,
10/8/2013 4:00 AM,0.175,0.266,0.231,0.266,
10/8/2013 6:00 AM,0.175,0.266,0.231,0.265,
10/8/2013 8:00 AM,0.173,0.265,0.230,0.265,
10/8/2013 10:00 AM,0.173,0.243,0.227,0.262,
10/8/2013 12:00 PM,0.173,#N/A,0.225,0.261,
10/8/2013 2:00 PM,0.175,#N/A,0.225,0.261,
10/8/2013 4:00 PM,0.178,#N/A,0.227,0.264,
10/8/2013 6:00 PM,0.178,#N/A,0.227,0.264,
10/8/2013 8:00 PM,0.178,-0.095,0.234,0.269,
10/8/2013 10:00 PM,0.177,0.267,0.233,0.268,
10/9/2013 12:00 AM,0.175,0.266,0.231,0.266,
10/9/2013 2:00 AM,0.174,0.265,0.230,0.265,
10/9/2013 4:00 AM,0.173,0.264,0.229,0.264,
10/9/2013 6:00 AM,0.172,0.263,0.228,0.263,
10/9/2013 8:00 AM,0.172,0.262,0.228,0.262,
10/9/2013 10:00 AM,0.170,0.262,0.225,0.261,
10/9/2013 12:00 PM,0.169,-0.070,0.223,0.258,
10/9/2013 2:00 PM,0.171,#N/A,0.223,0.259,
10/9/2013 4:00 PM,0.173,#N/A,0.225,0.260,
10/9/2013 6:00 PM,0.173,#N/A,0.230,0.263,
10/9/2013 8:00 PM,0.172,#N/A,0.230,0.263,
10/9/2013 10:00 PM,0.172,#N/A,0.229,0.263,
10/10/2013 12:00 AM,0.172,-0.102,0.230,0.264,
10/10/2013 2:00 AM,0.172,0.264,0.228,0.262,
10/10/2013 4:00 AM,0.171,0.263,0.228,0.261,
10/10/2013 6:00 AM,0.171,0.263,0.228,0.261,
10/10/2013 8:00 AM,0.181,0.259,0.225,0.247,
10/10/2013 10:00 AM,0.214,0.257,0.233,0.223,
10/10/2013 12:00 PM,0.221,0.261,0.242,0.241,
10/10/2013 2:00 PM,0.261,0.281,0.279,0.307,
10/10/2013 4:00 PM,0.271,0.291,0.291,0.328,
10/10/2013 6:00 PM,0.267,0.291,0.290,0.324,
10/10/2013 8:00 PM,0.260,0.293,0.287,0.327,
10/10/2013 10:00 PM,0.251,0.293,0.285,0.330,
10/11/2013 12:00 AM,0.248,0.292,0.286,0.331,
10/11/2013 2:00 AM,0.247,0.292,0.286,0.330,
10/11/2013 4:00 AM,0.247,0.291,0.285,0.329,
10/11/2013 6:00 AM,0.247,0.290,0.284,0.328,
10/11/2013 8:00 AM,0.246,0.289,0.283,0.327,
10/11/2013 10:00 AM,0.245,0.144,0.283,0.326,
10/11/2013 12:00 PM,0.242,#N/A,0.282,0.327,
10/11/2013 2:00 PM,0.242,#N/A,0.283,0.329,
10/11/2013 4:00 PM,0.242,#N/A,0.283,0.330,
10/11/2013 6:00 PM,0.241,#N/A,0.281,0.330,
10/11/2013 8:00 PM,0.240,0.052,0.279,0.329,
10/11/2013 10:00 PM,0.239,0.290,0.277,0.327,
10/12/2013 12:00 AM,0.237,0.289,0.275,0.325,
10/12/2013 2:00 AM,0.236,0.288,0.273,0.323,
10/12/2013 4:00 AM,0.235,0.287,0.272,0.322,
10/12/2013 6:00 AM,0.235,0.286,0.272,0.322,
10/12/2013 8:00 AM,0.234,0.286,0.271,0.321,
10/12/2013 10:00 AM,0.233,0.286,0.271,0.320,
10/12/2013 12:00 PM,0.232,#N/A,0.271,0.321,
10/12/2013 2:00 PM,0.231,#N/A,0.272,0.323,
10/12/2013 4:00 PM,0.231,#N/A,0.274,0.325,
10/12/2013 6:00 PM,0.230,#N/A,0.275,0.325,
10/12/2013 8:00 PM,0.229,#N/A,0.274,0.324,
10/12/2013 10:00 PM,0.228,0.290,0.272,0.323,
10/13/2013 12:00 AM,0.227,0.289,0.271,0.322,
10/13/2013 2:00 AM,0.228,0.288,0.269,0.321,
10/13/2013 4:00 AM,0.227,0.287,0.268,0.319,
10/13/2013 6:00 AM,0.226,0.287,0.268,0.319,
10/13/2013 8:00 AM,0.226,0.286,0.267,0.319,
10/13/2013 10:00 AM,0.225,0.286,0.266,0.318,
10/13/2013 12:00 PM,0.247,0.283,0.266,0.308,
10/13/2013 2:00 PM,0.261,0.288,0.281,0.315,
10/13/2013 4:00 PM,0.272,0.293,0.292,0.332,
10/13/2013 6:00 PM,0.264,0.295,0.292,0.338,
10/13/2013 8:00 PM,0.261,0.295,0.293,0.337,
10/13/2013 10:00 PM,0.259,0.295,0.294,0.337,
10/14/2013 12:00 AM,0.258,0.295,0.294,0.336,
10/14/2013 2:00 AM,0.257,0.295,0.295,0.337,
10/14/2013 4:00 AM,0.260,0.294,0.295,0.335,
10/14/2013 6:00 AM,0.267,0.292,0.295,0.331,
10/14/2013 8:00 AM,0.263,0.293,0.297,0.335,
10/14/2013 10:00 AM,0.261,0.294,0.298,0.337,
10/14/2013 12:00 PM,0.260,#N/A,0.299,0.338,
10/14/2013 2:00 PM,0.259,#N/A,0.300,0.338,
10/14/2013 4:00 PM,0.259,#N/A,0.300,0.339,
10/14/2013 6:00 PM,0.260,#N/A,0.300,0.339,
10/14/2013 8:00 PM,0.258,0.164,0.298,0.337,
10/14/2013 10:00 PM,0.256,0.294,0.295,0.335,
10/15/2013 12:00 AM,0.255,0.292,0.293,0.333,
10/15/2013 2:00 AM,0.253,0.291,0.291,0.332,
10/15/2013 4:00 AM,0.251,0.290,0.290,0.331,
10/15/2013 6:00 AM,0.251,0.289,0.289,0.329,
10/15/2013 8:00 AM,0.250,0.289,0.288,0.328,
10/15/2013 10:00 AM,0.250,0.288,0.287,0.328,
10/15/2013 12:00 PM,0.248,0.262,0.288,0.328,
10/15/2013 2:00 PM,0.248,#N/A,0.290,0.329,
10/15/2013 4:00 PM,0.248,#N/A,0.291,0.330,
10/15/2013 6:00 PM,0.247,#N/A,0.291,0.330,
10/15/2013 8:00 PM,0.246,0.070,0.290,0.329,
10/15/2013 10:00 PM,0.245,0.291,0.288,0.328,
10/16/2013 12:00 AM,0.243,0.290,0.286,0.327,
10/16/2013 2:00 AM,0.241,0.288,0.283,0.325,
10/16/2013 4:00 AM,0.240,0.287,0.282,0.323,
10/16/2013 6:00 AM,0.236,0.286,0.280,0.322,
10/16/2013 8:00 AM,0.233,0.285,0.278,0.321,
10/16/2013 10:00 AM,0.233,0.284,0.277,0.320,
10/16/2013 12:00 PM,0.233,0.073,0.277,0.321,
10/16/2013 2:00 PM,0.235,#N/A,0.281,0.323,
10/16/2013 4:00 PM,0.237,#N/A,0.284,0.324,
10/16/2013 6:00 PM,0.237,#N/A,0.286,0.324,
10/16/2013 8:00 PM,0.237,0.193,0.285,0.324,
10/16/2013 10:00 PM,0.235,0.290,0.283,0.322,
10/17/2013 12:00 AM,0.232,0.288,0.281,0.321,
10/17/2013 2:00 AM,0.230,0.286,0.279,0.319,
10/17/2013 4:00 AM,0.229,0.285,0.277,0.318,
10/17/2013 6:00 AM,0.226,0.284,0.276,0.317,
10/17/2013 8:00 AM,0.225,0.283,0.275,0.316,
10/17/2013 10:00 AM,0.226,0.283,0.274,0.316,
10/17/2013 12:00 PM,0.225,#N/A,0.274,0.316,
10/17/2013 2:00 PM,0.226,#N/A,0.277,0.318,
10/17/2013 4:00 PM,0.228,#N/A,0.280,0.320,
10/17/2013 6:00 PM,0.229,#N/A,0.282,0.321,
10/17/2013 8:00 PM,0.230,0.084,0.283,0.321,
10/17/2013 10:00 PM,0.229,0.289,0.280,0.319,
10/18/2013 12:00 AM,0.226,0.288,0.278,0.318,
10/18/2013 2:00 AM,0.225,0.286,0.276,0.317,
10/18/2013 4:00 AM,0.223,0.284,0.274,0.315,
10/18/2013 6:00 AM,0.223,0.283,0.273,0.314,
10/18/2013 8:00 AM,0.221,0.282,0.271,0.313,
10/18/2013 10:00 AM,0.221,0.282,0.271,0.312,
10/18/2013 12:00 PM,0.218,0.075,0.270,0.312,
10/18/2013 2:00 PM,0.219,#N/A,0.272,0.314,
10/18/2013 4:00 PM,0.221,#N/A,0.275,0.317,
10/18/2013 6:00 PM,0.223,#N/A,0.277,0.317,
10/18/2013 8:00 PM,0.225,0.105,0.278,0.318,
10/18/2013 10:00 PM,0.221,0.288,0.276,0.316,
10/19/2013 12:00 AM,0.222,0.286,0.274,0.314,
10/19/2013 2:00 AM,0.220,0.284,0.272,0.313,
10/19/2013 4:00 AM,0.219,0.283,0.271,0.312,
10/19/2013 6:00 AM,0.216,0.282,0.270,0.310,
10/19/2013 8:00 AM,0.212,0.281,0.268,0.310,
10/19/2013 10:00 AM,0.214,0.280,0.267,0.309,
10/19/2013 12:00 PM,0.212,#N/A,0.266,0.308,
10/19/2013 2:00 PM,0.214,#N/A,0.269,0.311,
10/19/2013 4:00 PM,0.216,#N/A,0.272,0.314,
10/19/2013 6:00 PM,0.218,#N/A,0.274,0.314,
10/19/2013 8:00 PM,0.220,0.132,0.276,0.315,
10/19/2013 10:00 PM,0.219,0.287,0.274,0.314,
10/20/2013 12:00 AM,0.218,0.286,0.272,0.312,
10/20/2013 2:00 AM,0.216,0.284,0.271,0.311,
10/20/2013 4:00 AM,0.215,0.283,0.269,0.310,
10/20/2013 6:00 AM,0.214,0.283,0.268,0.309,
10/20/2013 8:00 AM,0.213,0.282,0.267,0.308,
10/20/2013 10:00 AM,0.212,0.281,0.266,0.307,
10/20/2013 12:00 PM,0.211,0.049,0.266,0.307,
10/20/2013 2:00 PM,0.212,#N/A,0.266,0.308,
10/20/2013 4:00 PM,0.213,#N/A,0.269,0.311,
10/20/2013 6:00 PM,0.215,#N/A,0.271,0.311,
10/20/2013 8:00 PM,0.217,0.125,0.274,0.313,
10/20/2013 10:00 PM,0.217,0.287,0.272,0.311,
10/21/2013 12:00 AM,0.216,0.285,0.270,0.309,
10/21/2013 2:00 AM,0.214,0.283,0.269,0.308,
10/21/2013 4:00 AM,0.212,0.283,0.267,0.307,
10/21/2013 6:00 AM,0.212,0.281,0.266,0.306,
10/21/2013 8:00 AM,0.210,0.280,0.265,0.305,
10/21/2013 10:00 AM,0.209,0.280,0.263,0.304,
10/21/2013 12:00 PM,0.206,#N/A,0.262,0.303,
10/21/2013 2:00 PM,0.209,#N/A,0.264,0.306,
10/21/2013 4:00 PM,0.211,#N/A,0.266,0.309,
10/21/2013 6:00 PM,0.213,#N/A,0.269,0.309,
10/21/2013 8:00 PM,0.215,0.131,0.271,0.311,
10/21/2013 10:00 PM,0.213,0.286,0.270,0.309,
10/22/2013 12:00 AM,0.212,0.284,0.268,0.307,
10/22/2013 2:00 AM,0.211,0.283,0.266,0.306,
10/22/2013 4:00 AM,0.211,0.282,0.265,0.305,
10/22/2013 6:00 AM,0.209,0.280,0.264,0.304,
10/22/2013 8:00 AM,0.208,0.279,0.263,0.303,
10/22/2013 10:00 AM,0.207,0.279,0.261,0.302,
10/22/2013 12:00 PM,0.198,-0.067,0.259,0.300,
10/22/2013 2:00 PM,0.197,#N/A,0.261,0.304,
10/22/2013 4:00 PM,0.199,#N/A,0.263,0.308,
10/22/2013 6:00 PM,0.205,#N/A,0.266,0.310,
10/22/2013 8:00 PM,0.206,0.130,0.269,0.311,
10/22/2013 10:00 PM,0.202,0.286,0.267,0.308,
10/23/2013 12:00 AM,0.200,0.284,0.265,0.306,
10/23/2013 2:00 AM,0.197,0.282,0.263,0.304,
10/23/2013 4:00 AM,0.196,0.281,0.262,0.302,
10/23/2013 6:00 AM,0.195,0.279,0.261,0.301,
10/23/2013 8:00 AM,0.193,0.278,0.260,0.300,
10/23/2013 10:00 AM,0.197,0.278,0.258,0.299,
10/23/2013 12:00 PM,0.195,0.065,0.256,0.297,
10/23/2013 2:00 PM,0.195,#N/A,0.258,0.301,
10/23/2013 4:00 PM,0.197,#N/A,0.260,0.305,
